alpha,casos,incremento_distancia_medio_pct,incremento_distancia_mediano_pct,incremento_distancia_p90_pct,reduccion_ier_media_pct,reduccion_ier_mediana_pct,proporcion_rutas_modificadas,proporcion_reduccion_negativa
0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,30,0.22093334824121552,0.0,0.28449620729940966,3.2906771479585193,0.0,0.3333333333333333,0.0
1.0,30,0.5983941484353175,0.0012583122705587541,2.291067818652781,4.869315665707751,0.03857708006372549,0.5666666666666667,0.0
2.0,30,1.2038167352659555,0.22803268677712651,3.680100110271105,7.028780638545316,2.225121530029407,0.6666666666666666,0.0
3.0,30,1.9330121569044343,0.31807374831857593,5.997256463905148,8.696404383663738,2.939445282510176,0.7333333333333333,0.0
5.0,30,3.8621734588321037,0.9314127923125102,10.696528204106976,11.585944254359585,4.510025758266012,0.7666666666666667,0.0
